,relation_id,case_lawyer,case,lawyer,case_id,lawyer_id
15087,rcase_lawyer_29154,"('5a735198e138233f316b32f4', '吴波')",5a735198e138233f316b32f4,吴波,case_24076,lawyer_149
15088,rcase_lawyer_29155,"('5ba52355965594783a737ebc', '林莹茂')",5ba52355965594783a737ebc,林莹茂,case_24077,lawyer_951
15089,rcase_lawyer_29156,"('5ba52355965594783a737ebc', '钟永标')",5ba52355965594783a737ebc,钟永标,case_24077,lawyer_949
15090,rcase_lawyer_29162,"('5ab14b55e138235bdbdfff03', '吴波')",5ab14b55e138235bdbdfff03,吴波,case_24083,lawyer_149
15091,rcase_lawyer_29167,"('5b1997c2e13823b10c1c74dd', '练丹凤')",5b1997c2e13823b10c1c74dd,练丹凤,case_24088,lawyer_4457
15092,rcase_lawyer_29173,"('5a7dd8dbe13823b81e82dcd3', '宋玉亮')",5a7dd8dbe13823b81e82dcd3,宋玉亮,case_24094,lawyer_3734
15093,rcase_lawyer_29175,"('5aaff775e1382342f0da63ce', '郑超')",5aaff775e1382342f0da63ce,郑超,case_24096,lawyer_1353
15094,rcase_lawyer_29176,"('5a7352a4e13823c510869fea', '吴波')",5a7352a4e13823c510869fea,吴波,case_24097,lawyer_149
15095,rcase_lawyer_29181,"('5a70c16ae138231b5802321a', '张恩')",5a70c16ae138231b5802321a,张恩,case_24102,lawyer_32
15096,rcase_lawyer_29183,"('5ca56c7483379e42cc16cff2', '文俊英')",5ca56c7483379e42cc16cff2,文俊英,case_24104,lawyer_2123
15097,rcase_lawyer_29184,"('5ca56c7483379e42cc16cff2', '张英')",5ca56c7483379e42cc16cff2,张英,case_24104,lawyer_4458
15098,rcase_lawyer_29185,"('5a977850e138236c1f1932f9', '朱丽丹')",5a977850e138236c1f1932f9,朱丽丹,case_24105,lawyer_4236
15099,rcase_lawyer_29191,"('5ab93796e13823ee72f1e1dc', '翟立新')",5ab93796e13823ee72f1e1dc,翟立新,case_24111,lawyer_4459
15100,rcase_lawyer_29197,"('5ec8310f7116c36f1b7e65f3', '赵仕林')",5ec8310f7116c36f1b7e65f3,赵仕林,case_24117,lawyer_1038
15101,rcase_lawyer_29198,"('5ec8310f7116c36f1b7e65f3', '赵明春')",5ec8310f7116c36f1b7e65f3,赵明春,case_24117,lawyer_2251
15102,rcase_lawyer_29202,"('5a62c470e138230be2ad1d2f', '吴波')",5a62c470e138230be2ad1d2f,吴波,case_24121,lawyer_149
15103,rcase_lawyer_29203,"('5ab14b42e138235bdbdffe6a', '吴波')",5ab14b42e138235bdbdffe6a,吴波,case_24122,lawyer_149
15104,rcase_lawyer_29205,"('5ee070a93edbe71b2f6f1dee', '陈永辉')",5ee070a93edbe71b2f6f1dee,陈永辉,case_24124,lawyer_4374
15105,rcase_lawyer_29206,"('5ee070a93edbe71b2f6f1dee', '李忠文')",5ee070a93edbe71b2f6f1dee,李忠文,case_24124,lawyer_4375
15106,rcase_lawyer_29207,"('5ee070a93edbe71b2f6f1dee', '唐汉荣')",5ee070a93edbe71b2f6f1dee,唐汉荣,case_24124,lawyer_4376
15107,rcase_lawyer_29208,"('5ee070a93edbe71b2f6f1dee', '王义勇')",5ee070a93edbe71b2f6f1dee,王义勇,case_24124,lawyer_4377
15108,rcase_lawyer_29210,"('5ec7f1177116c36f1b1118b7', '王德怀')",5ec7f1177116c36f1b1118b7,王德怀,case_24126,lawyer_4460
15109,rcase_lawyer_29211,"('5ee07c3e3edbe71b2f9a6ba8', '刘丽娜')",5ee07c3e3edbe71b2f9a6ba8,刘丽娜,case_24127,lawyer_417
15110,rcase_lawyer_29219,"('5a62bb5be13823b92f2393ca', '贤笑岩')",5a62bb5be13823b92f2393ca,贤笑岩,case_24135,lawyer_4401
15111,rcase_lawyer_29220,"('5a62bb5be13823b92f2393ca', '赵永闲')",5a62bb5be13823b92f2393ca,赵永闲,case_24135,lawyer_4402
15112,rcase_lawyer_29222,"('5b33e912e13823ae2ffe2fda', '付晓涛')",5b33e912e13823ae2ffe2fda,付晓涛,case_24137,lawyer_4418
15113,rcase_lawyer_29228,"('5aa02a81e13823bce8c54d6c', '吴波')",5aa02a81e13823bce8c54d6c,吴波,case_24143,lawyer_149
15114,rcase_lawyer_29229,"('5bae0a2edc9c5352aec4b26e', '赖科枫')",5bae0a2edc9c5352aec4b26e,赖科枫,case_24144,lawyer_3926
15115,rcase_lawyer_29230,"('5bae0a2edc9c5352aec4b26e', '黎朗')",5bae0a2edc9c5352aec4b26e,黎朗,case_24144,lawyer_3927
15116,rcase_lawyer_29231,"('5bae0a2edc9c5352aec4b26e', '朱海强')",5bae0a2edc9c5352aec4b26e,朱海强,case_24144,lawyer_4461
15117,rcase_lawyer_29232,"('5bae0a2edc9c5352aec4b26e', '罗斌')",5bae0a2edc9c5352aec4b26e,罗斌,case_24144,lawyer_4462
15118,rcase_lawyer_29233,"('5ae20fbce138234c3a0d6612', '伍明政')",5ae20fbce138234c3a0d6612,伍明政,case_24145,lawyer_4463
15119,rcase_lawyer_29240,"('5ec829027116c36f1b54b567', '王某2')",5ec829027116c36f1b54b567,王某2,case_24152,lawyer_2551
15120,rcase_lawyer_29241,"('5ec829027116c36f1b54b567', '陈永辉')",5ec829027116c36f1b54b567,陈永辉,case_24152,lawyer_4374
15121,rcase_lawyer_29242,"('5ec829027116c36f1b54b567', '李忠文')",5ec829027116c36f1b54b567,李忠文,case_24152,lawyer_4375
15122,rcase_lawyer_29243,"('5ec829027116c36f1b54b567', '唐汉荣')",5ec829027116c36f1b54b567,唐汉荣,case_24152,lawyer_4376
15123,rcase_lawyer_29244,"('5ec829027116c36f1b54b567', '王义勇')",5ec829027116c36f1b54b567,王义勇,case_24152,lawyer_4377
15124,rcase_lawyer_29248,"('5a60eb29e138230a2e936311', '陈博')",5a60eb29e138230a2e936311,陈博,case_24156,lawyer_907
15125,rcase_lawyer_29249,"('5a60eb29e138230a2e936311', '李泓辉')",5a60eb29e138230a2e936311,李泓辉,case_24156,lawyer_3873
15126,rcase_lawyer_29250,"('5a619662e138230c6ef3db3a', '张英')",5a619662e138230c6ef3db3a,张英,case_24157,lawyer_4458
15127,rcase_lawyer_29251,"('5ec7f1337116c36f1b11889f', '林晓发')",5ec7f1337116c36f1b11889f,林晓发,case_24158,lawyer_4417
15128,rcase_lawyer_29252,"('5a6f5bafe13823dbeb8bd08a', '刘朋朋')",5a6f5bafe13823dbeb8bd08a,刘朋朋,case_24159,lawyer_385
15129,rcase_lawyer_29253,"('5aa02a5fe13823bce8c54c94', '吴波')",5aa02a5fe13823bce8c54c94,吴波,case_24160,lawyer_149
15130,rcase_lawyer_29262,"('5ec936363cdef0087ee1ecc3', '傅宗华')",5ec936363cdef0087ee1ecc3,傅宗华,case_24169,lawyer_4446
15131,rcase_lawyer_29263,"('5ec936363cdef0087ee1ecc3', '王涌江')",5ec936363cdef0087ee1ecc3,王涌江,case_24169,lawyer_4447
15132,rcase_lawyer_29265,"('5af2c95fe1382312e5a5deae', '牛琨')",5af2c95fe1382312e5a5deae,牛琨,case_24171,lawyer_55
15133,rcase_lawyer_29266,"('5af2c95fe1382312e5a5deae', '肖丽君')",5af2c95fe1382312e5a5deae,肖丽君,case_24171,lawyer_257
15134,rcase_lawyer_29267,"('5af2c95fe1382312e5a5deae', '许玲')",5af2c95fe1382312e5a5deae,许玲,case_24171,lawyer_483
15135,rcase_lawyer_29268,"('5bc935710526222a45842c07', '赵芳')",5bc935710526222a45842c07,赵芳,case_24172,lawyer_2133
15136,rcase_lawyer_29270,"('5ac27341e13823a897760557', '王虹')",5ac27341e13823a897760557,王虹,case_24174,lawyer_3095
15137,rcase_lawyer_29271,"('5ac27341e13823a897760557', '罗丽娟')",5ac27341e13823a897760557,罗丽娟,case_24174,lawyer_3787
15138,rcase_lawyer_29276,"('5a60d6aee1382339adc6e8c1', '朱丽丹')",5a60d6aee1382339adc6e8c1,朱丽丹,case_24179,lawyer_4236
15139,rcase_lawyer_29277,"('5b3d2970e138235f75ae3d87', '吴媚')",5b3d2970e138235f75ae3d87,吴媚,case_24180,lawyer_2468
15140,rcase_lawyer_29278,"('5aa02abce13823bce8c54ea9', '吴波')",5aa02abce13823bce8c54ea9,吴波,case_24181,lawyer_149
15141,rcase_lawyer_29279,"('5a975e8de13823dfa0bf9f6c', '吴波')",5a975e8de13823dfa0bf9f6c,吴波,case_24182,lawyer_149
15142,rcase_lawyer_29282,"('5ec7f1e57116c36f1b160acb', '赵宇')",5ec7f1e57116c36f1b160acb,赵宇,case_24185,lawyer_4464
15143,rcase_lawyer_29283,"('5b33e9a9e13823ae2ffe30c2', '李力')",5b33e9a9e13823ae2ffe30c2,李力,case_24186,lawyer_580
15144,rcase_lawyer_29284,"('5b33e9a9e13823ae2ffe30c2', '余俊德')",5b33e9a9e13823ae2ffe30c2,余俊德,case_24186,lawyer_4385
15145,rcase_lawyer_29296,"('5b1337f9e138231bb66c443a', '方芳')",5b1337f9e138231bb66c443a,方芳,case_24198,lawyer_4465
15146,rcase_lawyer_29297,"('5b1337f9e138231bb66c443a', '王辉')",5b1337f9e138231bb66c443a,王辉,case_24198,lawyer_393
15147,rcase_lawyer_29300,"('5b9a98f7c7403174bbf2f2da', '杨思伟')",5b9a98f7c7403174bbf2f2da,杨思伟,case_24201,lawyer_4466
15148,rcase_lawyer_29301,"('5b9a98f7c7403174bbf2f2da', '马杰')",5b9a98f7c7403174bbf2f2da,马杰,case_24201,lawyer_4467
15149,rcase_lawyer_29302,"('5aead105e138235ba237a3a4', '陈峥嵘')",5aead105e138235ba237a3a4,陈峥嵘,case_24202,lawyer_4112
15150,rcase_lawyer_29308,"('5aa02ae6e13823bce8c54f9c', '吴波')",5aa02ae6e13823bce8c54f9c,吴波,case_24208,lawyer_149
15151,rcase_lawyer_29310,"('5a60da46e1382319e2be158c', '王翊')",5a60da46e1382319e2be158c,王翊,case_24210,lawyer_4386
15152,rcase_lawyer_29311,"('5a60da46e1382319e2be158c', '王丹丹')",5a60da46e1382319e2be158c,王丹丹,case_24210,lawyer_4387
15153,rcase_lawyer_29312,"('5a60da46e1382319e2be158c', '张冠华')",5a60da46e1382319e2be158c,张冠华,case_24210,lawyer_4388
15154,rcase_lawyer_29320,"('5ee0749a3edbe71b2f7dfa5c', '吴波')",5ee0749a3edbe71b2f7dfa5c,吴波,case_24218,lawyer_149
15155,rcase_lawyer_29327,"('5bae6ff2dc9c5352aecf4214', '曹乾龙')",5bae6ff2dc9c5352aecf4214,曹乾龙,case_24225,lawyer_3455
15156,rcase_lawyer_29329,"('5ac27195e13823bd3ff8e8de', '杨文彬')",5ac27195e13823bd3ff8e8de,杨文彬,case_24227,lawyer_2457
15157,rcase_lawyer_29330,"('5a614194e13823724e80994a', '王璐')",5a614194e13823724e80994a,王璐,case_24228,lawyer_2158
15158,rcase_lawyer_29331,"('5ade1962e138230e90ad5858', '王俊平')",5ade1962e138230e90ad5858,王俊平,case_24229,lawyer_862
15159,rcase_lawyer_29332,"('5ade1962e138230e90ad5858', '赵双林')",5ade1962e138230e90ad5858,赵双林,case_24229,lawyer_4468
15160,rcase_lawyer_29333,"('5ade1962e138230e90ad5858', '秦星')",5ade1962e138230e90ad5858,秦星,case_24229,lawyer_4469
15161,rcase_lawyer_29340,"('5af8e966e13823a40d8842a7', '朱小斌')",5af8e966e13823a40d8842a7,朱小斌,case_24236,lawyer_45
15162,rcase_lawyer_29343,"('5a61f4e2e1382367c6b3f7c7', '向振宏')",5a61f4e2e1382367c6b3f7c7,向振宏,case_24239,lawyer_4057
15163,rcase_lawyer_29344,"('5a61f4e2e1382367c6b3f7c7', '宾芳梅')",5a61f4e2e1382367c6b3f7c7,宾芳梅,case_24239,lawyer_4058
15164,rcase_lawyer_29349,"('5ee070973edbe71b2f6edb09', '肖志锋')",5ee070973edbe71b2f6edb09,肖志锋,case_24244,lawyer_4470
15165,rcase_lawyer_29350,"('5ee070973edbe71b2f6edb09', '晏梓恒')",5ee070973edbe71b2f6edb09,晏梓恒,case_24244,lawyer_4471
15166,rcase_lawyer_29352,"('5a60d431e1382317a6141a64', '朱丽丹')",5a60d431e1382317a6141a64,朱丽丹,case_24246,lawyer_4236
15167,rcase_lawyer_29354,"('5a67d888e138230f53b28b6d', '吴波')",5a67d888e138230f53b28b6d,吴波,case_24248,lawyer_149
15168,rcase_lawyer_29358,"('5ee07af73edbe71b2f959bd8', '王若阳')",5ee07af73edbe71b2f959bd8,王若阳,case_24252,lawyer_4472
15169,rcase_lawyer_29359,"('5c0a7b187bf9746eb2c912cb', '陈建华')",5c0a7b187bf9746eb2c912cb,陈建华,case_24253,lawyer_3
15170,rcase_lawyer_29364,"('5eddca7521923f389f5e5bc7', '王怡')",5eddca7521923f389f5e5bc7,王怡,case_24258,lawyer_4358
15171,rcase_lawyer_29365,"('5eddca7521923f389f5e5bc7', '李煜')",5eddca7521923f389f5e5bc7,李煜,case_24258,lawyer_4359
15172,rcase_lawyer_29366,"('5ab55afbe138238774e9407c', '牛琨')",5ab55afbe138238774e9407c,牛琨,case_24259,lawyer_55
15173,rcase_lawyer_29367,"('5ab55afbe138238774e9407c', '肖丽君')",5ab55afbe138238774e9407c,肖丽君,case_24259,lawyer_257
15174,rcase_lawyer_29368,"('5ab55afbe138238774e9407c', '许玲')",5ab55afbe138238774e9407c,许玲,case_24259,lawyer_483
15175,rcase_lawyer_29369,"('5ee076fe3edbe71b2f8730f2', '李根茂')",5ee076fe3edbe71b2f8730f2,李根茂,case_24260,lawyer_4473
15176,rcase_lawyer_29374,"('5aa02a81e13823bce8c54d6d', '吴波')",5aa02a81e13823bce8c54d6d,吴波,case_24265,lawyer_149
15177,rcase_lawyer_29376,"('5a6141dbe13823724e809a49', '王璐')",5a6141dbe13823724e809a49,王璐,case_24267,lawyer_2158
15178,rcase_lawyer_29381,"('5b33e877e13823ae2ffe2ed8', '李力')",5b33e877e13823ae2ffe2ed8,李力,case_24272,lawyer_580
15179,rcase_lawyer_29382,"('5b33e877e13823ae2ffe2ed8', '余俊德')",5b33e877e13823ae2ffe2ed8,余俊德,case_24272,lawyer_4385
15180,rcase_lawyer_29389,"('5af297a3e1382312e5a55ec3', '胡俊杰')",5af297a3e1382312e5a55ec3,胡俊杰,case_24279,lawyer_4474
15181,rcase_lawyer_29399,"('5ee0714e3edbe71b2f71be5c', '郝茹')",5ee0714e3edbe71b2f71be5c,郝茹,case_24289,lawyer_822
15182,rcase_lawyer_29403,"('5ab55982e138238774e939b2', '牛琨')",5ab55982e138238774e939b2,牛琨,case_24293,lawyer_55
15183,rcase_lawyer_29404,"('5ab55982e138238774e939b2', '李晓航')",5ab55982e138238774e939b2,李晓航,case_24293,lawyer_1502
15184,rcase_lawyer_29406,"('5c0b291c7bf9746eb2cfa661', '顾明飞')",5c0b291c7bf9746eb2cfa661,顾明飞,case_24295,lawyer_885
15185,rcase_lawyer_29407,"('5c0b291c7bf9746eb2cfa661', '吴人行')",5c0b291c7bf9746eb2cfa661,吴人行,case_24295,lawyer_1347
15186,rcase_lawyer_29411,"('5a61eb76e13823b92f226f21', '牛琨')",5a61eb76e13823b92f226f21,牛琨,case_24299,lawyer_55
15187,rcase_lawyer_29412,"('5a60d415e1382317a6141a48', '朱丽丹')",5a60d415e1382317a6141a48,朱丽丹,case_24300,lawyer_4236
15188,rcase_lawyer_29415,"('5ae20fe3e138234c3a0d674b', '伍明政')",5ae20fe3e138234c3a0d674b,伍明政,case_24303,lawyer_4463
15189,rcase_lawyer_29419,"('5a62c421e1382367c6b50810', '朱丽丹')",5a62c421e1382367c6b50810,朱丽丹,case_24307,lawyer_4236
15190,rcase_lawyer_29420,"('5a62c421e1382367c6b50810', '李俊')",5a62c421e1382367c6b50810,李俊,case_24307,lawyer_4400
15191,rcase_lawyer_29423,"('5ac289d6e13823bd3ff922e9', '杨晓光')",5ac289d6e13823bd3ff922e9,杨晓光,case_24310,lawyer_820
15192,rcase_lawyer_29424,"('5ac289d6e13823bd3ff922e9', '李家董')",5ac289d6e13823bd3ff922e9,李家董,case_24310,lawyer_4339
15193,rcase_lawyer_29425,"('5ab5550de138238774e923a7', '牛琨')",5ab5550de138238774e923a7,牛琨,case_24311,lawyer_55
15194,rcase_lawyer_29426,"('5ab5550de138238774e923a7', '肖丽君')",5ab5550de138238774e923a7,肖丽君,case_24311,lawyer_257
15195,rcase_lawyer_29432,"('5af8f957e1382358ea0bc770', '韩明辉')",5af8f957e1382358ea0bc770,韩明辉,case_24317,lawyer_1590
15196,rcase_lawyer_29434,"('5b100b4ce138232e9c816972', '杨林')",5b100b4ce138232e9c816972,杨林,case_24319,lawyer_1947
15197,rcase_lawyer_29435,"('5b100b4ce138232e9c816972', '杨熙恩')",5b100b4ce138232e9c816972,杨熙恩,case_24319,lawyer_4146
15198,rcase_lawyer_29437,"('5ec834f07116c36f1b93e756', '范晨光')",5ec834f07116c36f1b93e756,范晨光,case_24321,lawyer_396
15199,rcase_lawyer_29441,"('5ec812a97116c36f1bdf065e', '赵芳')",5ec812a97116c36f1bdf065e,赵芳,case_24325,lawyer_2133
15200,rcase_lawyer_29442,"('5abd2e8ee138232d982474ec', '林青霞')",5abd2e8ee138232d982474ec,林青霞,case_24326,lawyer_3683
15201,rcase_lawyer_29443,"('5abd2e8ee138232d982474ec', '王淞')",5abd2e8ee138232d982474ec,王淞,case_24326,lawyer_4475
15202,rcase_lawyer_29449,"('5ec831017116c36f1b7e1628', '李力')",5ec831017116c36f1b7e1628,李力,case_24332,lawyer_580
15203,rcase_lawyer_29450,"('5ec831017116c36f1b7e1628', '余俊德')",5ec831017116c36f1b7e1628,余俊德,case_24332,lawyer_4385
15204,rcase_lawyer_29451,"('5a9ed3b9e13823ea8e722cd5', '王仕恩')",5a9ed3b9e13823ea8e722cd5,王仕恩,case_24333,lawyer_4476
15205,rcase_lawyer_29452,"('5a9ed3b9e13823ea8e722cd5', '黎桉丽')",5a9ed3b9e13823ea8e722cd5,黎桉丽,case_24333,lawyer_4477
15206,rcase_lawyer_29454,"('5aa02a80e13823bce8c54d6b', '吴波')",5aa02a80e13823bce8c54d6b,吴波,case_24335,lawyer_149
15207,rcase_lawyer_29456,"('5af2c932e1382312e5a5dd54', '杨连庆')",5af2c932e1382312e5a5dd54,杨连庆,case_24337,lawyer_4071
15208,rcase_lawyer_29457,"('5a62c460e1382367c6b50892', '朱丽丹')",5a62c460e1382367c6b50892,朱丽丹,case_24338,lawyer_4236
15209,rcase_lawyer_29458,"('5a62c460e1382367c6b50892', '李俊')",5a62c460e1382367c6b50892,李俊,case_24338,lawyer_4400
15210,rcase_lawyer_29463,"('5a62d3f2e13823b92f23cf79', '徐洋')",5a62d3f2e13823b92f23cf79,徐洋,case_24343,lawyer_2502
15211,rcase_lawyer_29466,"('5b200358e138235a7c21e666', '李根')",5b200358e138235a7c21e666,李根,case_24346,lawyer_4478
15212,rcase_lawyer_29467,"('5b200358e138235a7c21e666', '贾新民')",5b200358e138235a7c21e666,贾新民,case_24346,lawyer_4479
15213,rcase_lawyer_29473,"('5abd2de8e138232d982471f2', '刘昊鹏')",5abd2de8e138232d982471f2,刘昊鹏,case_24352,lawyer_4480
15214,rcase_lawyer_29474,"('5abd2de8e138232d982471f2', '张蓓')",5abd2de8e138232d982471f2,张蓓,case_24352,lawyer_4481
15215,rcase_lawyer_29475,"('5ee07f0d3edbe71b2fa2eb76', '李力')",5ee07f0d3edbe71b2fa2eb76,李力,case_24353,lawyer_580
15216,rcase_lawyer_29476,"('5ee07f0d3edbe71b2fa2eb76', '余俊德')",5ee07f0d3edbe71b2fa2eb76,余俊德,case_24353,lawyer_4385
15217,rcase_lawyer_29480,"('5ec82c567116c36f1b67e613', '梁超平')",5ec82c567116c36f1b67e613,梁超平,case_24357,lawyer_1968
15218,rcase_lawyer_29481,"('5ec82c567116c36f1b67e613', '赵中杉')",5ec82c567116c36f1b67e613,赵中杉,case_24357,lawyer_3424
15219,rcase_lawyer_29482,"('5ec82c567116c36f1b67e613', '龙姗')",5ec82c567116c36f1b67e613,龙姗,case_24357,lawyer_3585
15220,rcase_lawyer_29483,"('5ec82c567116c36f1b67e613', '颜卓泳')",5ec82c567116c36f1b67e613,颜卓泳,case_24357,lawyer_4365
15221,rcase_lawyer_29489,"('5a79e50be138232c21d1523c', '赵仕林')",5a79e50be138232c21d1523c,赵仕林,case_24363,lawyer_1038
15222,rcase_lawyer_29492,"('5a807ccfe138234af60834cf', '吴波')",5a807ccfe138234af60834cf,吴波,case_24366,lawyer_149
15223,rcase_lawyer_29493,"('5a735327e13823c51086a119', '吴波')",5a735327e13823c51086a119,吴波,case_24367,lawyer_149
15224,rcase_lawyer_29495,"('5a6141d9e13823724e809a43', '王璐')",5a6141d9e13823724e809a43,王璐,case_24369,lawyer_2158
15225,rcase_lawyer_29496,"('5ee07e0e3edbe71b2f9fd22d', '陈川')",5ee07e0e3edbe71b2f9fd22d,陈川,case_24370,lawyer_3037
15226,rcase_lawyer_29497,"('5ee07e0e3edbe71b2f9fd22d', '周淳')",5ee07e0e3edbe71b2f9fd22d,周淳,case_24370,lawyer_3038
15227,rcase_lawyer_29500,"('5af8e915e138233edd37fc75', '牛琨')",5af8e915e138233edd37fc75,牛琨,case_24373,lawyer_55
15228,rcase_lawyer_29501,"('5af8e915e138233edd37fc75', '肖丽君')",5af8e915e138233edd37fc75,肖丽君,case_24373,lawyer_257
15229,rcase_lawyer_29504,"('5a9ed363e13823871eb45039', '滕卫兴')",5a9ed363e13823871eb45039,滕卫兴,case_24376,lawyer_299
15230,rcase_lawyer_29505,"('5a9ed363e13823871eb45039', '王虹')",5a9ed363e13823871eb45039,王虹,case_24376,lawyer_3095
15231,rcase_lawyer_29507,"('5ab5545be138238774e920c4', '熊昕')",5ab5545be138238774e920c4,熊昕,case_24378,lawyer_4227
15232,rcase_lawyer_29510,"('5af2c950e1382312e5a5de33', '牛琨')",5af2c950e1382312e5a5de33,牛琨,case_24381,lawyer_55
15233,rcase_lawyer_29511,"('5af2c950e1382312e5a5de33', '肖丽君')",5af2c950e1382312e5a5de33,肖丽君,case_24381,lawyer_257
15234,rcase_lawyer_29513,"('5af8ee53e1382358ea0bc24b', '齐欣')",5af8ee53e1382358ea0bc24b,齐欣,case_24383,lawyer_4482
15235,rcase_lawyer_29514,"('5af8ee53e1382358ea0bc24b', '冯越佳')",5af8ee53e1382358ea0bc24b,冯越佳,case_24383,lawyer_4483
15236,rcase_lawyer_29515,"('5b3c5171e1382301a8a03954', '孔鹏')",5b3c5171e1382301a8a03954,孔鹏,case_24384,lawyer_4484
15237,rcase_lawyer_29518,"('5abd309ee138232d98247b9c', '王洪武')",5abd309ee138232d98247b9c,王洪武,case_24387,lawyer_4117
15238,rcase_lawyer_29519,"('5abd309ee138232d98247b9c', '杜善程')",5abd309ee138232d98247b9c,杜善程,case_24387,lawyer_4118
15239,rcase_lawyer_29520,"('5ec936573cdef0087ee2bda6', '孙依丰')",5ec936573cdef0087ee2bda6,孙依丰,case_24388,lawyer_576
15240,rcase_lawyer_29521,"('5adce6c4e138237fec4a925a', '汪海燕')",5adce6c4e138237fec4a925a,汪海燕,case_24389,lawyer_2640
15241,rcase_lawyer_29523,"('5ee0785b3edbe71b2f8c2628', '陈永辉')",5ee0785b3edbe71b2f8c2628,陈永辉,case_24391,lawyer_4374
15242,rcase_lawyer_29524,"('5ee0785b3edbe71b2f8c2628', '李忠文')",5ee0785b3edbe71b2f8c2628,李忠文,case_24391,lawyer_4375
15243,rcase_lawyer_29525,"('5ee0785b3edbe71b2f8c2628', '唐汉荣')",5ee0785b3edbe71b2f8c2628,唐汉荣,case_24391,lawyer_4376
15244,rcase_lawyer_29526,"('5ee0785b3edbe71b2f8c2628', '王义勇')",5ee0785b3edbe71b2f8c2628,王义勇,case_24391,lawyer_4377
15245,rcase_lawyer_29527,"('5b98d9f1c7403174bbddac23', '唐志峰')",5b98d9f1c7403174bbddac23,唐志峰,case_24392,lawyer_3292
15246,rcase_lawyer_29528,"('5b98d9f1c7403174bbddac23', '邓玲玲')",5b98d9f1c7403174bbddac23,邓玲玲,case_24392,lawyer_4485
15247,rcase_lawyer_29529,"('5a807c6fe138234af60831d8', '吴波')",5a807c6fe138234af60831d8,吴波,case_24393,lawyer_149
15248,rcase_lawyer_29530,"('5af8e972e13823a40d8842b4', '李晓航')",5af8e972e13823a40d8842b4,李晓航,case_24394,lawyer_1502
15249,rcase_lawyer_29531,"('5ae367bbe1382302c3674dcc', '王璐')",5ae367bbe1382302c3674dcc,王璐,case_24395,lawyer_2158
15250,rcase_lawyer_29532,"('5ae367bbe1382302c3674dcc', '史玉凤')",5ae367bbe1382302c3674dcc,史玉凤,case_24395,lawyer_4486
15251,rcase_lawyer_29538,"('5a67d888e138230f53b28b6c', '吴波')",5a67d888e138230f53b28b6c,吴波,case_24401,lawyer_149
15252,rcase_lawyer_29544,"('5ab5583fe138238774e93104', '王成峰')",5ab5583fe138238774e93104,王成峰,case_24407,lawyer_2201
15253,rcase_lawyer_29547,"('5a619a5ae1382319e2bfcdf1', '堵仁展')",5a619a5ae1382319e2bfcdf1,堵仁展,case_24410,lawyer_2009
15254,rcase_lawyer_29548,"('5a619a5ae1382319e2bfcdf1', '李云飞')",5a619a5ae1382319e2bfcdf1,李云飞,case_24410,lawyer_4487
15255,rcase_lawyer_29558,"('5af8e951e138233edd37fd16', '牛琨')",5af8e951e138233edd37fd16,牛琨,case_24420,lawyer_55
15256,rcase_lawyer_29559,"('5af8e951e138233edd37fd16', '肖丽君')",5af8e951e138233edd37fd16,肖丽君,case_24420,lawyer_257
15257,rcase_lawyer_29560,"('5ee07be23edbe71b2f99407f', '陈波秀')",5ee07be23edbe71b2f99407f,陈波秀,case_24421,lawyer_1184
15258,rcase_lawyer_29561,"('5ad6c1b0e138231a0d43a959', '张晨')",5ad6c1b0e138231a0d43a959,张晨,case_24422,lawyer_904
15259,rcase_lawyer_29563,"('5aa02a6ce13823bce8c54ce0', '吴波')",5aa02a6ce13823bce8c54ce0,吴波,case_24424,lawyer_149
15260,rcase_lawyer_29564,"('5ec82c267116c36f1b66b205', '李力')",5ec82c267116c36f1b66b205,李力,case_24425,lawyer_580
15261,rcase_lawyer_29565,"('5ec82c267116c36f1b66b205', '余俊德')",5ec82c267116c36f1b66b205,余俊德,case_24425,lawyer_4385
15262,rcase_lawyer_29568,"('5a735454e13823561f3635d2', '吴波')",5a735454e13823561f3635d2,吴波,case_24428,lawyer_149
15263,rcase_lawyer_29570,"('5af8f918e1382358ea0bc6a6', '冯若桐')",5af8f918e1382358ea0bc6a6,冯若桐,case_24430,lawyer_4488
15264,rcase_lawyer_29572,"('5af8e948e13823a40d884273', '万迎军')",5af8e948e13823a40d884273,万迎军,case_24432,lawyer_140
15265,rcase_lawyer_29573,"('5af8e948e13823a40d884273', '肖丽君')",5af8e948e13823a40d884273,肖丽君,case_24432,lawyer_257
15266,rcase_lawyer_29574,"('5aa02ae6e13823bce8c54f9d', '吴波')",5aa02ae6e13823bce8c54f9d,吴波,case_24433,lawyer_149
15267,rcase_lawyer_29576,"('5a7352cae13823c51086a02c', '吴波')",5a7352cae13823c51086a02c,吴波,case_24435,lawyer_149
15268,rcase_lawyer_29577,"('5a62af8ae13823a583b7e5c9', '陈大伟')",5a62af8ae13823a583b7e5c9,陈大伟,case_24436,lawyer_2079
15269,rcase_lawyer_29578,"('5a62af8ae13823a583b7e5c9', '李同新')",5a62af8ae13823a583b7e5c9,李同新,case_24436,lawyer_2083
15270,rcase_lawyer_29583,"('5ab14b55e138235bdbdfff08', '吴波')",5ab14b55e138235bdbdfff08,吴波,case_24441,lawyer_149
15271,rcase_lawyer_29584,"('5b0801c0e138234f4215bd94', '包杰')",5b0801c0e138234f4215bd94,包杰,case_24442,lawyer_4489
